city,lat,long,make,mileage,model,price,province,sepc,year
Mississauga,43.590338,-79.645729,Audi,70979,Audi A4,21888.0,Ontario,Audi A4 2.0T Technik Plus TECHNIK,2015
Innisfil,44.3150892,-79.5461073,Audi,181264,Audi Q3,17888.0,Ontario,Audi Q3 2.0T Technik,2015
London,42.9537654,-81.2291529,Audi,86792,Audi A5,25495.0,Ontario,Audi A5 Technik ,2015
Waterloo,43.466874,-80.524635,Audi,85000,Audi A3,21888.0,Ontario,Audi A3 2.0T Technik S-Line Pkg ,2015
Montréal,45.4972159,-73.6103642,Audi,80000,Audi Q5,25495.0,Québec,Audi Q5 QUATTRO - AWD - MAGS - TOIT PANO - PARK ASSIST,2015
Toronto,43.653963,-79.387207,Audi,49998,Audi A5,21880.0,Ontario,Audi A5 PROGRESSIV ,2015
Edmonton,53.535411,-113.507996,Audi,123255,Audi Q5,25500.0,Alberta,Audi Q5 2.0T Technik Qtro 8sp Tip,2015
Laval,45.60558895,-73.7344173056906,Audi,77889,Audi A4,25495.0,Québec,Audi A4 PROGRESSIV PLUS CAMERA NAVIGATION,2015
Laval,45.60558895,-73.7344173056906,Audi,87252,Audi A7,34995.0,Québec,Audi A7 3.0T TECHNIK S-LINE SIEGES VENTILÉS,2015
Sainte-Julie,45.5930624,-73.3395943,Audi,24500,Audi A3,23495.0,Québec,Audi A3 2.0T PROGRESSIV AWD CUIR,2015
Québec,52.4760892,-71.8258668,Audi,75000,Audi A5,35995.0,Québec,Audi A5 Quattro,2015
Ste-Julie,45.5930624,-73.3395943,Audi,24500,Audi A3,23495.0,Québec,Audi A3 2.0T PROGRESSIV AWD CUIR,2015
Laval,45.60558895,-73.7344173056906,Audi,24500,Audi A3,23495.0,Québec,Audi A3 2.0T PROGRESSIV AWD CUIR,2015
Newmarket,44.056258,-79.461708,Audi,71756,Audi Q7,35995.0,Ontario,Audi Q7 3.0L TDI Vorsprung Edition S-LINE ,2015
Brampton,43.6858146,-79.7599337,Audi,109107,Audi Q5,23500.0,Ontario,Audi Q5 3.0T Progressiv,2015
La Prairie,45.4174659,-73.4891644,Audi,24500,Audi A3,23495.0,Québec,Audi A3 2.0T PROGRESSIV AWD CUIR,2015
Vaughan,43.820904,-79.5084,Audi,55172,Audi Q7,36108.0,Ontario,Audi Q7 3.0T Sport quattro 8sp Tiptronic,2015
St-Bruno,48.4719308,-71.653028,Audi,91116,Audi A3,15900.0,Québec,Audi A3 KOMFORT ,2015
Concord,45.452798,-62.7905136,Audi,60000,Audi A4,23400.0,Nova Scotia,Audi A4 S LINE PKG NAVI BACKUP AWD SUNROOF ALLOY CERTIFIED,2015
Toronto,43.653963,-79.387207,Audi,85000,Audi A4,23450.0,Ontario,Audi A4 Progressiv plus,2015
Ottawa,45.421106,-75.690308,Audi,48665,Audi Q7,37900.0,Ontario,Audi Q7 TDI Progressiv-VORSPRUNG EDITION-NAVI-PANO-CAM-48K,2015
Calgary,51.02532675,-114.049868485806,Audi,91441,Audi S6,35995.0,Alberta,Audi S6 ,2015
La Prairie,45.4174659,-73.4891644,Audi,97600,Audi Q3,22495.0,Québec,Audi Q3 2.0T TECHNIC ,2015
Laval,45.60558895,-73.7344173056906,Audi,97600,Audi Q3,22495.0,Québec,Audi Q3 2.0T TECHNIC ,2015
Calgary,51.02532675,-114.049868485806,Audi,49834,Audi A4,23888.0,Alberta,Audi A4 2.0T Progressiv plus ,2015
Sainte-Julie,45.5930624,-73.3395943,Audi,97600,Audi Q3,22495.0,Québec,Audi Q3 2.0T TECHNIC ,2015
Sainte-Julie,45.5930624,-73.3395943,Audi,80000,Audi A4,22495.0,Québec,Audi A4 2.0 TECHNIK S-LINE CUIR,2015
Oakville,43.447436,-79.666672,Audi,71562,Audi A5,23700.0,Ontario,Audi A5 2.0T Progressiv,2015
Surrey,49.1913033,-122.8491439,Audi,118100,Audi A4,22500.0,British Columbia,Audi A4 S-Line,2015
Toronto,43.653963,-79.387207,Audi,80000,Audi Q3,22500.0,Ontario,Audi Q3 2.0T Progressiv ,2015
London,42.9537654,-81.2291529,Audi,73315,Audi A4,22499.0,Ontario,Audi A4 2.0T Progressiv ,2015
Edmonton,53.535411,-113.507996,Audi,74972,Audi Q3,23800.0,Alberta,Audi Q3 2.0T Progressiv Quattro 6sp Tiptronic,2015
Calgary,51.02532675,-114.049868485806,Audi,27680,Audi S3,35995.0,Alberta,Audi S3 Technik,2015
Whitby,43.899871,-78.940201,Audi,71955,Audi A4,22994.0,Ontario,Audi A4 Technik plus S-Line,2015
Concord,45.452798,-62.7905136,Audi,64252,Audi A5,22888.0,Nova Scotia,Audi A5 TECHNIK PKG NAVIGATION PANO ROOF ACCIDENTS FREE,2015
Edmonton,53.535411,-113.507996,Audi,66442,Audi S5,37500.0,Alberta,Audi S5 3.0T Technik Quattro Cabriolet,2015
Toronto,43.653963,-79.387207,Audi,126296,Audi A3,22888.0,Ontario,Audi A3 AWD,2015
Calgary,51.02532675,-114.049868485806,Audi,75488,Audi S4,36888.0,Alberta,Audi S4 3.0T Technik plus LOADED!,2015
Calgary,51.02532675,-114.049868485806,Audi,78874,Audi Q7,36995.0,Alberta,Audi Q7 AWD TDI VORSPRUNG EDT ,2015
Ottawa,45.421106,-75.690308,Audi,94452,Audi A4,22950.0,Ontario,Audi A4 2.0T Komfort Plus S-LINE  LEATHER  ROOF  HEATED SE,2015
Edmonton,53.535411,-113.507996,Audi,69293,Audi Q3,22900.0,Alberta,Audi Q3 2.0T Progressiv Quattro 6sp Tiptronic,2015
Edmonton,53.535411,-113.507996,Audi,73745,Audi A4,22988.0,Alberta,Audi A4 AWD KOMFORT QUATRO Navigation ,2015
Leduc,53.2607636,-113.5501238,Audi,63334,Audi A4,22988.0,Alberta,Audi A4 QUATTRO S LINE Accident Free,2015
St-Esprit,45.898371,-73.666077,Audi,172300,Audi Q5,15999.0,Québec,Audi Q5 2.0T Komfort,2015
Brampton,43.6858146,-79.7599337,Audi,113557,Audi Q5,22999.0,Ontario,Audi Q5 2.0T Progressiv Quattro 8sp Tiptronic,2015
Ile-Perrot,46.050293,-71.9814568,Audi,77958,Audi Q3,22999.0,Québec,Audi Q3 Technik,2015
Ile-Perrot,46.050293,-71.9814568,Audi,66298,Audi A5,22999.0,Québec,Audi A5 PROGRESSIV S-LINE QUATTRO CUIR MAGS 19,2015
Mississauga,43.590338,-79.645729,Audi,53715,Audi SQ5,37888.0,Ontario,Audi SQ5 3.0T Technik,2015
Laval,45.60558895,-73.7344173056906,Audi,70945,Audi Q5,22999.0,Québec,Audi Q5 KOMFORT QUATTRO CUIR MAGS BLUETOOTH,2015
Laval,45.60558895,-73.7344173056906,Audi,113152,Audi Q5,22999.0,Québec,Audi Q5 PROGRESSIV S-LINE QUATTRO CUIR TOIT PANO,2015
Saint-Constant,45.3724897,-73.5704589,Audi,54980,Audi Q3,22999.0,Québec,Audi Q3 PROGRESSIV QUATTRO TSI CUIR TOIT PANO MA,2015
Laval,45.60558895,-73.7344173056906,Audi,73772,Audi A3,16499.0,Québec,Audi A3 KOMFORT 1.8T CUIR TOIT MAGS,2015
Edmonton,53.535411,-113.507996,Audi,59948,Audi S4,36500.0,Alberta,Audi S4 3.0T Progressiv Quattro 7sp S Tronic,2015
