city,lat,long,make,mileage,model,price,province,sepc,year
Drummondville,45.8864303,-72.5018764,Kia,161989,Kia Sportage,8691,Québec,Kia Sportage LX,2011
St-Eustache,45.5646052,-73.8929714,Kia,111382,Kia Sorento,10440,Québec,Kia Sorento EX Luxury V6 AWD ,2011
Calgary,51.02532675,-114.049868485806,Kia,85250,Kia Optima,10960,Alberta,Kia Optima LX,2011
Mississauga,43.590338,-79.645729,Kia,142631,Kia Sorento,10288,Ontario,Kia Sorento EX,2011
Langley,49.10647185,-122.550131156815,Kia,143962,Kia Soul,8500,British Columbia,Kia Soul 2.0L 4u at,2011
Brossard,45.4554829,-73.4678904,Kia,126901,Kia Sportage,10900,Québec,Kia Sportage EX Luxury AWD TOIT PANORAMIQUE ,2011
Dauphin,51.153509,-100.04425,Kia,154332,Kia Borrego,13980,Manitoba,Kia Borrego EX,2011
Pitt Meadows,49.2207623,-122.6901534,Kia,137545,Kia Sedona,10900,British Columbia,Kia Sedona LX Convenience,2011
Calgary,51.02532675,-114.049868485806,Kia,105152,Kia Soul,8888,Alberta,Kia Soul 4u,2011
Saint-Hyacinthe,45.627484,-72.940636,Kia,133095,Kia Sorento,8888,Québec,Kia Sorento LX AWD ,2011
Montréal-Nord,45.5938992,-73.6376062,Kia,68900,Kia Soul,8977,Québec,Kia Soul 4u,2011
Brantford,43.1554354,-80.2665916,Kia,124380,Kia Sorento,8981,Ontario,Kia Sorento Base,2011
Sherbrooke,45.403271,-71.889038,Kia,152000,Kia Sorento,8977,Québec,Kia Sorento LX AWD V6 GARANTIE 1 ANS,2011
Sainte-Agathe-Des-Monts,46.046072,-74.279938,Kia,167155,Kia Forte,8985,Québec,Kia Forte 2.4L SX Luxury 53$,2011
Châteauguay,45.3619066,-73.7524319,Kia,49935,Kia Optima,10495,Québec,Kia Optima EX,2011
Saint-Jean-Sur-Richelieu,45.3056879,-73.2533401,Kia,112499,Kia Sorento,8986,Québec,Kia Sorento LX ,2011
Thunder Bay,48.406414,-89.259796,Kia,119718,Kia Sorento,8992,Ontario,Kia Sorento LX,2011
Brantford,43.1554354,-80.2665916,Kia,124380,Kia Sorento,8981,Ontario,Kia Sorento LX ,2011
Orleans,45.4810323,-75.5100002,Kia,152145,Kia Sorento,8895,Ontario,Kia Sorento AWD 4dr V6 Auto EX,2011
Orillia,44.6066135,-79.4169256,Kia,61371,Kia Soul,10550,Ontario,Kia Soul NEW FRONT BRAKES,2011
Quebec,52.4760892,-71.8258668,Kia,145123,Kia Sorento,8995,Québec,Kia Sorento LX V6 ,2011
St-Jérôme,45.775426,-74.013176,Kia,86938,Kia Sorento,10977,Québec,Kia Sorento AWD BLUETOOTH ,2011
Burnaby,49.2433804,-122.9725459,Kia,146939,Kia Rondo,10980,British Columbia,Kia Rondo EX ,2011
Hawkesbury,45.60556,-74.5990487,Kia,79643,Kia Soul,8495,Ontario,Kia Soul 2u,2011
Toronto,43.653963,-79.387207,Kia,145000,Kia Sorento,9450,Ontario,Kia Sorento EX Luxury V6 w,2011
London,42.9537654,-81.2291529,Kia,124620,Kia Forte,7995,Ontario,Kia Forte Koup SX,2011
Port Coquitlam,49.2621643,-122.7805425,Kia,198694,Kia Sorento,7995,British Columbia,Kia Sorento LX Heated Seats-Bluetooth-AWD,2011
Guelph,43.533783,-80.2306337,Kia,165218,Kia Soul,7995,Ontario,Kia Soul 2U CRUISE CONTROL ,2011
Laval,45.60558895,-73.7344173056906,Kia,134787,Kia Sorento,7993,Québec,Kia Sorento LX Automatique - AIR CLIMATISÉ - Sièges Chauffants,2011
Sherbrooke,45.403271,-71.889038,Kia,190769,Kia Sorento,7995,Québec,Kia Sorento EX,2011
Chambly,45.4473898,-73.2932002,Kia,145791,Kia Sorento,7995,Québec,Kia Sorento LX,2011
Moncton,46.097995,-64.80011,Kia,90124,Kia Rondo,7995,New Brunswick,Kia Rondo LX 5-Seater,2011
Edmonton,53.535411,-113.507996,Kia,133528,Kia Forte,10000,Alberta,Kia Forte EX ,2011
St-Nicolas,47.1592368,-70.8595886,Kia,88286,Kia Sorento,11222,Québec,Kia Sorento LX V6 AWD ,2011
Markham,43.854336,-79.326782,Kia,159987,Kia Sorento,8310,Ontario,Kia Sorento 2.4L EX AWD at,2011
Whitby,43.899871,-78.940201,Kia,141910,Kia Soul,8371,Ontario,Kia Soul 4u,2011
Calgary,51.02532675,-114.049868485806,Kia,95863,Kia Sorento,15888,Alberta,Kia Sorento EX V6 ,2011
St-Jérôme,45.775426,-74.013176,Kia,157014,Kia Sorento,8477,Québec,Kia Sorento LX V6 AWD ,2011
London,42.9537654,-81.2291529,Kia,182320,Kia Sportage,8495,Ontario,Kia Sportage EX,2011
Beauport,46.8594456,-71.1932496,Kia,124200,Kia Sorento,10987,Québec Québec,Kia Sorento EX V6 LUXURY,2011
Drummondville,45.8864303,-72.5018764,Kia,86759,Kia Soul,8291,Québec,Kia Soul 2u,2011
Lévis,46.7910096,-71.1753274,Kia,146530,Kia Sorento,7995,Québec,Kia Sorento AWD,2011
Trois-Rivières,46.3507999,-72.5571257,Kia,95103,Kia Forte5,7997,Québec,Kia Forte5 EX A,2011
Montréal-Nord,45.5938992,-73.6376062,Kia,158215,Kia Sorento,7997,Québec,Kia Sorento EX V6,2011
St-Esprit,45.898371,-73.666077,Kia,136900,Kia Sorento,8199,Québec,Kia Sorento EX Lux cuir mags 4x4  bas kilo,2011
Mcmasterville,45.5492232,-73.2302916,Kia,205200,Kia Sorento,6995,Québec,Kia Sorento EX ,2011
Brossard,45.4554829,-73.4678904,Kia,123368,Kia Forte,6995,Québec,Kia Forte EX SIÈGES CHAUFFANTS ,2011
London,42.9537654,-81.2291529,Kia,155511,Kia Soul,5995,Ontario,Kia Soul 4u,2011
Sherbrooke,45.403271,-71.889038,Kia,150124,Kia Rondo,5995,Québec,Kia Rondo EX,2011
Mcmasterville,45.5492232,-73.2302916,Kia,226900,Kia Sorento,6995,Québec,Kia Sorento LX ,2011
