city,lat,long,make,mileage,model,price,province,sepc,year
St-Esprit,45.898371,-73.666077,Jeep,196620,Jeep Grand,8999,Québec,Jeep Grand Cherokee Limited  diesel 3.0 gps toit mags,2008
Toronto,43.653963,-79.387207,Jeep,174144,Jeep Patriot,3180,Ontario,Jeep Patriot LIMITED AWD ,2008
Orangeville,43.9194098,-80.0988238,Jeep,36579,Jeep Wrangler,24800,Ontario,Jeep Wrangler SAHARA,2008
Penticton,49.5024388,-119.5912065,Jeep,123348,Jeep Wrangler,15700,British Columbia,Jeep Wrangler Sahara,2008
Orangeville,43.9194098,-80.0988238,Jeep,36579,Jeep Wrangler,24800,Ontario,Jeep Wrangler SAHARA,2008
Saint John,45.278752,-66.058044,Jeep,121008,Jeep Patriot,1500,New Brunswick,Jeep Patriot 4x4!!! Low KMS!!! As Traded!,2008
Toronto,43.653963,-79.387207,Jeep,254009,Jeep Grand,4980,Ontario,Jeep Grand Cherokee LOREDO !!!   DIESEL   !!!   AS TRADED,2008
Calgary,51.02532675,-114.049868485806,Jeep,100000,Jeep Patriot,8995,Alberta,Jeep Patriot 4WD Sport LOW KMS ,2008
Stratford,46.2189935,-63.0876534061131,Jeep,244000,Jeep Patriot,1995,Prince Edward Island,Jeep Patriot BASE,2008
Campbell River,50.023071,-125.2441538,Jeep,171848,Jeep Compass,6995,British Columbia,Jeep Compass Sport,2008
Whitby,43.899871,-78.940201,Jeep,114815,Jeep Wrangler,14988,Ontario,Jeep Wrangler Rubicon,2008
Victoria,48.4283182,-123.3649533,Jeep,164745,Jeep Patriot,8995,British Columbia,Jeep Patriot LIMITED - 4x4 Hitch Receiver Heated Seats,2008
Windsor,42.30423,-83.029861,Jeep,124001,Jeep Grand,8995,Ontario,Jeep Grand Cherokee LIMITED DIESEL,2008
Stratford,46.2189935,-63.0876534061131,Jeep,124001,Jeep Grand,8995,Prince Edward Island,Jeep Grand Cherokee LIMITED DIESEL,2008
Barrie,44.3893113,-79.6901736,Jeep,181440,Jeep Wrangler,11995,Ontario,Jeep Wrangler X,2008
Granby,45.3990409,-72.721834,Jeep,162174,Jeep Wrangler,16990,Québec,Jeep Wrangler Sahara ,2008
Brantford,43.1554354,-80.2665916,Jeep,244000,Jeep Patriot,1995,Ontario,Jeep Patriot BASE,2008
Windsor,42.30423,-83.029861,Jeep,244000,Jeep Patriot,1995,Ontario,Jeep Patriot BASE,2008
Brantford,43.1554354,-80.2665916,Jeep,124001,Jeep Grand,8995,Ontario,Jeep Grand Cherokee LIMITED DIESEL,2008
Edmonton,53.535411,-113.507996,Jeep,143603,Jeep WRANGLER,17850,Alberta,Jeep WRANGLER UNLIMITED 2009 Jeep WRANGLER UNLIMITED  SAHARA 4x4,2009
St-Jérôme,45.775426,-74.013176,Jeep,97803,Jeep Compass,6395,Québec,Jeep Compass 4X4 SIÈGES CHAUFFANTS ,2009
Brampton,43.6858146,-79.7599337,Jeep,136529,Jeep Patriot,6431,Ontario,Jeep Patriot NORTH MODEL ,2009
Regina,50.44876,-104.61731,Jeep,186273,Jeep Liberty,8343,Saskatchewan,Jeep Liberty Sport 4WD ,2009
Grande Prairie,55.1709919,-118.7948882,Jeep,140001,Jeep Grand,8000,Alberta,Jeep Grand Cherokee Laredo - Trade-in - Siriusxm - $91.69 ,2009
Surrey,49.1913033,-122.8491439,Jeep,201010,Jeep Wrangler,13988,British Columbia,Jeep Wrangler X 2D Utility 4WD,2009
Victoriaville,46.0573705,-71.9536674,Jeep,141349,Jeep Wrangler,17995,Québec,Jeep Wrangler TRES PROPRE,2009
Aurora,43.99973,-79.467545,Jeep,215135,Jeep Patriot,3995,Ontario,Jeep Patriot ROCHY MOUNTAIN--4X4-P,2009
Toronto,43.653963,-79.387207,Jeep,178000,Jeep Patriot,5450,Ontario,Jeep Patriot North,2009
Mississauga,43.590338,-79.645729,Jeep,175818,Jeep Wrangler,11999,Ontario,Jeep Wrangler SPORT,2009
Charlesbourg,46.8958611,-71.2910300583245,Jeep,93922,Jeep Compass,4950,Québec,Jeep Compass,2009
Vernon,50.268277,-119.267578,Jeep,147759,Jeep WRANGLER,19995,British Columbia,Jeep WRANGLER UNLIMITED SAHARA 4X4,2009
Magog,45.265463,-72.147903,Jeep,158217,Jeep Compass,4487,Québec,Jeep Compass NORTH EDITION ,2009
Guelph,43.533783,-80.2306337,Jeep,149728,Jeep Patriot,4495,Ontario,Jeep Patriot Sport,2009
Mississauga,43.590338,-79.645729,Jeep,173389,Jeep Patriot,3488,Ontario,Jeep Patriot Limited,2009
Kitchener,43.453168,-80.494423,Jeep,236103,Jeep Compass,3000,Ontario,Jeep Compass 17in RIMS,2009
Surrey,49.1913033,-122.8491439,Jeep,97500,Jeep Patriot,9900,British Columbia,Jeep Patriot Fuel Efficient,2009
Cambridge,43.3855479,-80.3113582,Jeep,76884,Jeep Compass,3500,Ontario,Jeep Compass ,2009
Calgary,51.02532675,-114.049868485806,Jeep,182000,Jeep Grand,12194,Alberta,Jeep Grand Cherokee Laredo,2009
Burlington,43.3248924,-79.7966835,Jeep,162429,Jeep Wrangler,10988,Ontario,Jeep Wrangler X,2009
Mercier,45.310444,-73.746051,Jeep,134790,Jeep WRANGLER,19995,Québec,Jeep WRANGLER UNLIMITED Sahara DÉMARREUR 2TOITS GR REMORQ,2010
Milton,43.513671,-79.882817,Jeep,149294,Jeep Compass,7695,Ontario,Jeep Compass LIMITED 4WD LEATHER SUNROOF CERTIFIED 2YR WARRANTY,2010
Edmonton,53.535411,-113.507996,Jeep,92728,Jeep Grand,16999,Alberta,Jeep Grand Cherokee 4WD LIMITED Accident Free,2010
Burnaby,49.2433804,-122.9725459,Jeep,125686,Jeep Wrangler,18900,British Columbia,Jeep Wrangler Mountain,2010
Toronto,43.653963,-79.387207,Jeep,120000,Jeep WRANGLER,18888,Ontario,Jeep WRANGLER UNLIMITED Rubicon I NAVIGATION I NO ACCIDENT,2010
Brampton,43.6858146,-79.7599337,Jeep,162951,Jeep Patriot,2500,Ontario,Jeep Patriot Sport,2010
New Westminster,49.205728,-122.9108651,Jeep,92877,Jeep Compass,7900,British Columbia,Jeep Compass North Edition ,2010
Sorel-Tracy,46.0435235,-73.1165159,Jeep,122344,Jeep Wrangler,22995,Québec,Jeep Wrangler SPORT EDITION ISLANDER,2010
Toronto,43.653963,-79.387207,Jeep,195460,Jeep WRANGLER,18995,Ontario,Jeep WRANGLER UNLIMITED Sahara 4x4,2010
Ottawa,45.421106,-75.690308,Jeep,103808,Jeep Patriot,8888,Ontario,Jeep Patriot Sport,2010
Saint-Hyacinthe,45.627484,-72.940636,Jeep,198753,Jeep Wrangler,14995,Québec,Jeep Wrangler Unlimited Sahara,2010
Aylmer,42.773227,-80.983658,Jeep,255000,Jeep WRANGLER,14995,Ontario,Jeep WRANGLER UNLIMITED SAHARA!,2010
Kitchener,43.453168,-80.494423,Jeep,120235,Jeep Wrangler,18993,Ontario,Jeep Wrangler UNLIMITED ,2010
Cochrane,50.630898,-82.1914444,Jeep,178230,Jeep Wrangler,18990,Ontario,Jeep Wrangler Rubicon 6 SPD with Leather!,2010
Burnaby,49.2433804,-122.9725459,Jeep,145455,Jeep Patriot,10995,British Columbia,Jeep Patriot LIMITED 4X4 ONLY 145xxxKMS,2010
Edmonton,53.535411,-113.507996,Jeep,83937,Jeep Patriot,10988,Alberta,Jeep Patriot North Edition w,2010
Campbell River,50.023071,-125.2441538,Jeep,200569,Jeep Commander,10995,British Columbia,Jeep Commander Sport,2010
Toronto,43.653963,-79.387207,Jeep,189000,Jeep Wrangler,14888,Ontario,Jeep Wrangler Sport,2010
Rocky Mountain House,52.38196845,-114.912057731829,Jeep,93638,Jeep WRANGLER,19995,Alberta,Jeep WRANGLER UNLIMITED Sport Jeep Freedom Top Manual,2010
Lasalle,45.4325141,-73.6292667,Jeep,102749,Jeep Grand,14495,Québec,Jeep Grand Cherokee Leather,2010
Milton,43.513671,-79.882817,Jeep,237485,Jeep Wrangler,12795,Ontario,Jeep Wrangler Sport 6 Speed Manual Certified and 2010 Jeep Wrang,2010
Ingersoll,43.037725,-80.88211,Jeep,230063,Jeep WRANGLER,11499,Ontario,Jeep WRANGLER UNLIMITED Sahara,2010
Calgary,51.02532675,-114.049868485806,Jeep,154538,Jeep Grand,12888,Alberta,Jeep Grand Cherokee Laredo,2010
Burlington,43.3248924,-79.7966835,Jeep,112186,Jeep Patriot,9988,Ontario,Jeep Patriot NORTH,2010
Ottawa,45.421106,-75.690308,Jeep,233113,Jeep Grand,6900,Ontario,Jeep Grand Cherokee Laredo 4X4 Hemi AS-IS,2010
Drummondville,45.8864303,-72.5018764,Jeep,159366,Jeep Liberty,6488,Québec,Jeep Liberty Sport ,2010
Courtenay,49.6894061,-124.9954959,Jeep,189361,Jeep Wrangler,12088,British Columbia,Jeep Wrangler Mountain,2010
Scarborough,43.773077,-79.257774,Jeep,180838,Jeep Compass,5995,Ontario,Jeep Compass North Edition,2010
Coquitlam,49.2842958,-122.793281,Jeep,151091,Jeep WRANGLER,21787,British Columbia,Jeep WRANGLER UNLIMITED Sahara,2010
Trois-Rivières,46.3507999,-72.5571257,Jeep,107863,Jeep Patriot,5978,Québec,Jeep Patriot NORTH ,2010
North York,43.7708175,-79.4132998,Jeep,154062,Jeep Compass,6480,Ontario,Jeep Compass North Edition  FWD Alloy,2010
Winnipeg,49.884017,-97.168579,Jeep,83000,Jeep WRANGLER,28800,Manitoba,Jeep WRANGLER UNLIMITED Unlimited Rubicon - Lifted Custom on 35s!!,2010
Toronto,43.653963,-79.387207,Jeep,158231,Jeep Grand,9995,Ontario,Jeep Grand Cherokee Laredo ,2010
Chatham,42.405207,-82.191467,Jeep,96935,Jeep Wrangler,20966,Ontario,Jeep Wrangler Sahara,2010
Kelowna,49.889326,-119.498291,Jeep,69416,Jeep Wrangler,17991,British Columbia,Jeep Wrangler Sport,2010
Edmonton,53.535411,-113.507996,Jeep,129713,Jeep Compass,11000,Alberta,Jeep Compass Base ,2011
Calgary,51.02532675,-114.049868485806,Jeep,122618,Jeep Patriot,10995,Alberta,Jeep Patriot 4X4 LIMITED,2011
Laurier-Station,46.540207,-71.632919,Jeep,178725,Jeep Grand,12948,Québec,Jeep Grand Cherokee TOIT PANORAMIQUE,2011
Port Moody,49.2822243,-122.8293424,Jeep,126125,Jeep Compass,10888,British Columbia,Jeep Compass,2011
Dollard-Des Ormeaux,45.48423,-73.8064547,Jeep,187552,Jeep Grand,12987,Québec,Jeep Grand Cherokee Laredo,2011
Calgary,51.02532675,-114.049868485806,Jeep,136223,Jeep Patriot,9888,Alberta,Jeep Patriot Sport,2011
Granby,45.3990409,-72.721834,Jeep,78951,Jeep WRANGLER,26490,Québec,Jeep WRANGLER UNLIMITED Rubicon ,2011
Waterloo,43.466874,-80.524635,Jeep,94000,Jeep Compass,9997,Ontario,Jeep Compass Sport,2011
St. Catharines,43.167376,-79.241638,Jeep,246394,Jeep Wrangler,10988,Ontario,Jeep Wrangler Sport 2D Utility 4WD,2011
Welland,42.993097,-79.250565,Jeep,161429,Jeep Compass,10987,Ontario,Jeep Compass Limited,2011
Terrebonne,45.7081005,-73.6515157,Jeep,128490,Jeep Wrangler,17990,Québec,Jeep Wrangler Sahara,2011
Sherwood Park,53.5256963,-113.2966313,Jeep,216626,Jeep Grand,12980,Alberta,Jeep Grand Cherokee Laredo,2011
St-Esprit,45.898371,-73.666077,Jeep,82600,Jeep Compass,9999,Québec,Jeep Compass North Edition,2011
Vernon,50.268277,-119.267578,Jeep,157063,Jeep Grand,17888,British Columbia,Jeep Grand Cherokee Limited 4X4,2011
Abbotsford,49.0521162,-122.3294792,Jeep,114195,Jeep Compass,9995,British Columbia,Jeep Compass North Edition,2011
Kingston,44.3054151,-76.4283781,Jeep,111312,Jeep Grand,17998,Ontario,Jeep Grand Cherokee Limited,2011
Waterloo,43.466874,-80.524635,Jeep,124621,Jeep WRANGLER,22996,Ontario,Jeep WRANGLER UNLIMITED Sahara ,2011
London,42.9537654,-81.2291529,Jeep,189293,Jeep Grand,11995,Ontario,Jeep Grand Cherokee Laredo,2011
Laurier-Station,46.540207,-71.632919,Jeep,161143,Jeep Grand,11948,Québec,Jeep Grand Cherokee BLUETOOTH,2011
Windsor,42.30423,-83.029861,Jeep,126932,Jeep Wrangler,17999,Ontario,Jeep Wrangler Sport,2011
Saint-Jean-Sur-Richelieu,45.3056879,-73.2533401,Jeep,41101,Jeep Compass,8993,Québec,Jeep Compass Sport,2011
Québec,52.4760892,-71.8258668,Jeep,69425,Jeep Compass,8995,Québec,Jeep Compass North ,2011
Winnipeg,49.884017,-97.168579,Jeep,58000,Jeep Grand,25800,Manitoba,Jeep Grand Cherokee Overland - Hemi,2011
Middleton,44.942431,-65.0680746,Jeep,159095,Jeep WRANGLER,22996,Nova Scotia,Jeep WRANGLER UNLIMITED Sahara NEW Rubber! NEW 2 Year MVI!,2011
Strathmore,51.0435486,-113.3998479,Jeep,62379,Jeep Wrangler,24650,Alberta,Jeep Wrangler Rubicon,2011
Longueuil,45.5172382,-73.4467466,Jeep,200335,Jeep Wrangler,11995,Québec,Jeep Wrangler Sport 2 TOITS A,2011
Edmonton,53.535411,-113.507996,Jeep,182197,Jeep Liberty,10000,Alberta,Jeep Liberty Sport ,2011
Hamilton,43.2425289,-79.9470423,Jeep,223623,Jeep Grand,11998,Ontario,Jeep Grand Cherokee Laredo Leather-Touch Screen-Sunroof,2011
Kamloops,50.6758269,-120.3394159,Jeep,109400,Jeep Wrangler,17985,British Columbia,Jeep Wrangler Sport,2011
Trois-Rivières,46.3507999,-72.5571257,Jeep,60656,Jeep Compass,10480,Québec,Jeep Compass NORTH 4X4 ,2011
Surrey,49.1913033,-122.8491439,Jeep,168159,Jeep Wrangler,18888,British Columbia,Jeep Wrangler Sahara 2D Utility 4WD Mopar Chrome Edition Group P,2011
Cochrane,50.630898,-82.1914444,Jeep,142772,Jeep Compass,8990,Ontario,Jeep Compass North 4x4 in Superb Shape! JUST ARRIVED,2011
Kingston,44.3054151,-76.4283781,Jeep,73527,Jeep Grand,18878,Ontario,Jeep Grand Cherokee Limited ,2011
Magog,45.265463,-72.147903,Jeep,150400,Jeep Grand,16294,Québec,Jeep Grand Cherokee Limited AWD GPS Toit Panoramique Camera DE Recul,2011
Laval,45.60558895,-73.7344173056906,Jeep,120000,Jeep Wrangler,20995,Québec,Jeep Wrangler Sahara ,2011
Toronto,43.653963,-79.387207,Jeep,134733,Jeep Patriot,4580,Ontario,Jeep Patriot SPORT ,2011
Edmonton,53.535411,-113.507996,Jeep,154077,Jeep Grand,16490,Alberta,Jeep Grand Cherokee Limited V6..AWD...ONE OWNER...NO ACCIDENTS - One o,2011
Ottawa,45.421106,-75.690308,Jeep,152470,Jeep Grand,13999,Ontario,Jeep Grand Cherokee,2011
Middleton,44.942431,-65.0680746,Jeep,150014,Jeep WRANGLER,15996,Nova Scotia,Jeep WRANGLER UNLIMITED Sport -  Fog Lamps - $140 B,2011
Charlesbourg,46.8958611,-71.2910300583245,Jeep,154651,Jeep Patriot,3850,Québec,Jeep Patriot,2011
Headingley,49.868087,-97.391052,Jeep,184000,Jeep Grand,13995,Manitoba,Jeep Grand Cherokee LAREDO 4X4,2011
Calgary,51.02532675,-114.049868485806,Jeep,290132,Jeep Wrangler,16888,Alberta,Jeep Wrangler Sport,2011
Quebec,52.4760892,-71.8258668,Jeep,126000,Jeep Patriot,6294,Québec,Jeep Patriot North ,2011
Toronto,43.653963,-79.387207,Jeep,142558,Jeep Compass,6180,Ontario,Jeep Compass Sport,2011
St-Esprit,45.898371,-73.666077,Jeep,177000,Jeep Patriot,5999,Québec,Jeep Patriot North automatique 4x4,2011
St-Esprit,45.898371,-73.666077,Jeep,170300,Jeep Patriot,5999,Québec,Jeep Patriot North automatique 4x4,2011
Longueuil,45.5172382,-73.4467466,Jeep,183004,Jeep Patriot,5995,Québec,Jeep Patriot 2011 Jeep Patriot - 4WD 4dr North TOIT,2011
Dieppe,46.0945258,-64.7354772,Jeep,134985,Jeep Compass,5995,New Brunswick,Jeep Compass North,2011
Blainville,45.67932,-73.87619,Jeep,155282,Jeep Patriot,5991,Québec,Jeep Patriot 4WD SPORT SPORT,2011
Mirabel,45.623402,-74.012489,Jeep,149660,Jeep Grand,16577,Québec,Jeep Grand Cherokee OVERLAND 4X4 TOIT PANORAMIQUE NAV ,2011
Aylmer,42.773227,-80.983658,Jeep,181000,Jeep Grand,13995,Ontario,Jeep Grand Cherokee LAREDO! CLEAN CARPROOF! TOW PKG! HEATED LEATHER!,2011
Brossard,45.4554829,-73.4678904,Jeep,139826,Jeep Wrangler,20495,Québec,Jeep Wrangler Sahara Unlimited,2011
Campbellford,44.3085912,-77.798084,Jeep,151106,Jeep Grand,15995,Ontario,Jeep Grand Cherokee 5.7L Heated Seats Remote Start,2011
Ottawa,45.421106,-75.690308,Jeep,167681,Jeep Grand,15105,Ontario,Jeep Grand Cherokee Limited,2011
High River,50.5797079,-113.8569213,Jeep,159655,Jeep Grand,19495,Alberta,Jeep Grand Cherokee Limited,2011
Thunder Bay,48.406414,-89.259796,Jeep,119743,Jeep Grand,18998,Ontario,Jeep Grand Cherokee Overland ,2011
Calgary,51.02532675,-114.049868485806,Jeep,190655,Jeep Grand,14888,Alberta,Jeep Grand Cherokee Overland,2011
Toronto,43.653963,-79.387207,Jeep,139857,Jeep Wrangler,15488,Ontario,Jeep Wrangler,2011
Caledonia,45.2773029,-62.3899848,Jeep,162199,Jeep Grand,14995,Nova Scotia,Jeep Grand Cherokee Laredo,2011
Richmond,49.163168,-123.137414,Jeep,71470,Jeep Wrangler,18995,British Columbia,Jeep Wrangler Sport 2D Utility 4WD,2011
Hinton,53.4046768,-117.570219,Jeep,54600,Jeep Grand,20000,Alberta,Jeep Grand Cherokee 2011 Jeep Grand Cherokee,2011
Norwood,44.06098575,-66.0306609614125,Jeep,170825,Jeep Wrangler,19995,Nova Scotia,Jeep Wrangler Sport - Auto - Hardtop - A,2011
Calgary,51.02532675,-114.049868485806,Jeep,136030,Jeep WRANGLER,19995,Alberta,Jeep WRANGLER UNLIMITED SAHARA 6-SPD 4WD 4DR,2011
Toronto,43.653963,-79.387207,Jeep,110996,Jeep Grand,19995,Ontario,Jeep Grand Cherokee Limited w,2011
Boucherville,45.6050197,-73.4526144,Jeep,107856,Jeep WRANGLER,19888,Québec,Jeep WRANGLER UNLIMITED SPORT ,2011
Regina,50.44876,-104.61731,Jeep,133345,Jeep Grand,15663,Saskatchewan,Jeep Grand Cherokee Laredo V6 ,2011
Okotoks,50.7253685,-113.975082,Jeep,106600,Jeep Patriot,7995,Alberta,Jeep Patriot Sport,2011
